time,open,high,low,close,volume,symbol
2018-03-26 07:00:00,,2.92,2.64,2.64,57800.0,TJC
2021-02-23 07:00:00,,8.13,7.55,8.13,3700.0,TL4
2025-10-23 07:00:00,,,6.5,,,ILA
2018-08-29 07:00:00,,7.61,7.45,7.61,,VGV
2017-11-27 07:00:00,,,13.9,13.9,1000.0,TBC
2025-12-01 07:00:00,,23.09,21.74,,,VSI
2025-10-01 07:00:00,35.89,35.93,,,,TBC
2024-10-30 07:00:00,42.0,44.4,,,,STG
2024-05-03 07:00:00,15.08,15.08,14.6,14.86,267700.0,MIG
2018-04-12 07:00:00,5.6,,,5.6,100.0,BBS
2018-09-12 07:00:00,11.84,,11.6,,1712540.0,POW
2022-12-02 07:00:00,,13.16,13.16,,100.0,ADC
2019-06-25 07:00:00,,,,23.97,,TRC
2026-03-20 07:00:00,,1.7,1.5,1.7,,CDO
2026-01-19 07:00:00,6.13,6.15,6.0,6.1,1500.0,DHM
2018-07-12 07:00:00,,3.41,3.29,,,APG
2023-05-30 07:00:00,24.02,24.1,,,164500.0,VLB
2020-07-13 07:00:00,,9.34,9.05,9.17,,BTP
2023-08-07 07:00:00,24.35,24.8,24.35,24.8,171200.0,DCL
2019-09-11 07:00:00,61.73,63.35,,63.19,569250.0,MSN
2017-10-17 07:00:00,11.9,,,,57980.0,VSH
2021-05-24 07:00:00,,4.59,4.22,,189251.0,NAG
2026-04-21 07:00:00,26.45,26.85,26.45,26.85,,CVT
2022-01-28 07:00:00,6.72,,6.51,,,MCF
2023-12-01 07:00:00,,7.21,,,21200.0,HMR
2020-06-12 07:00:00,1.5,1.6,1.4,,42188.0,HHG
2017-09-22 07:00:00,,,19.7,19.7,,HPM
2025-07-10 07:00:00,,11.3,,,,POW
2016-06-03 07:00:00,4.56,4.53,4.43,4.48,15700.0,ONE
2022-10-21 07:00:00,,3.1,2.4,,4200.0,HAV
2025-08-08 07:00:00,16.38,16.38,16.38,16.38,100.0,STC
2022-07-22 07:00:00,,61.9,,61.6,,MML
2020-06-26 07:00:00,6.07,,6.01,,,MIG
2025-06-30 07:00:00,2.9,2.9,2.9,,3600.0,BTN
2025-12-29 07:00:00,13.8,,13.8,13.8,,VLC
2021-07-06 07:00:00,7.68,,,7.39,1662800.0,ASM
2026-02-25 07:00:00,,53.5,,52.3,,DGW
2017-06-21 07:00:00,19.06,,19.06,19.31,58520.0,TRC
2021-12-13 07:00:00,,49.97,49.97,,32700.0,GMA
2023-07-24 07:00:00,19.02,19.02,18.54,,,VNR
2024-10-25 07:00:00,7.6,7.6,,,,AFX
2017-12-25 07:00:00,,,,2.13,,VMG
2019-04-05 07:00:00,2.28,2.28,2.28,2.28,300.0,HBS
2024-04-11 07:00:00,,,36.05,,570400.0,DPR
2021-03-31 07:00:00,13.34,13.82,13.15,,792200.0,TVN
2017-12-04 07:00:00,4.9,,4.7,,16137.0,UNI
2023-01-09 07:00:00,9.8,9.8,,9.4,7900.0,GMC
2018-07-11 07:00:00,4.38,4.38,4.29,,,PVO
2018-03-01 07:00:00,8.39,8.86,,,1100.0,TXM
2017-04-26 07:00:00,6.62,,6.6,,,CSC
2020-04-13 07:00:00,1.5,1.51,1.45,1.51,25070.0,MCG
2016-05-06 07:00:00,1.06,1.06,1.06,1.06,3800.0,SJM
2020-01-17 07:00:00,3.6,3.8,3.6,,2100.0,CTP
2019-03-04 07:00:00,,6.13,5.91,,619900.0,TPB
2024-08-21 07:00:00,7.38,7.38,7.22,,113300.0,CRE
2025-07-04 07:00:00,2.3,2.3,,2.1,,SD4
2016-07-18 07:00:00,9.01,9.43,9.01,9.43,,BVS
2024-05-15 07:00:00,59.35,61.36,59.35,59.47,,ACV
2023-10-30 07:00:00,15.83,,15.83,,500.0,VIF
2023-12-26 07:00:00,10.25,10.25,10.25,10.25,,POS
2020-10-02 07:00:00,3.4,,3.4,,,NDT
2024-03-19 07:00:00,9.38,9.54,9.21,,,ASM
2022-10-04 07:00:00,6.83,6.83,6.41,6.75,1800.0,DC1
2023-07-14 07:00:00,20.77,21.01,20.71,20.89,66400.0,D2D
2016-03-01 07:00:00,,14.26,14.26,14.26,560.0,SC5
2019-07-03 07:00:00,11.52,,,11.56,977510.0,FCN
2024-09-12 07:00:00,50.08,,49.57,49.66,1608.0,APF
2024-12-19 07:00:00,8.97,8.97,,,2600.0,NUE
2016-10-31 07:00:00,8.5,8.8,,8.8,,ATS
2025-08-07 07:00:00,42.0,42.0,42.0,,2500.0,TAN
2023-10-18 07:00:00,,,,10.3,3501.0,EBS
2021-07-09 07:00:00,6.48,6.52,6.35,6.35,55900.0,ACC
2020-09-15 07:00:00,10.73,11.13,10.69,,634680.0,DGW
2018-03-28 07:00:00,,5.86,5.86,5.86,300.0,SPD
2026-02-06 07:00:00,2.2,2.2,2.1,2.1,1300.0,SD6
2018-01-16 07:00:00,,,18.13,18.39,127870.0,STG
2015-12-01 07:00:00,7.76,7.96,,7.56,,DAG
2018-01-02 07:00:00,8.6,8.6,8.42,8.46,,CSV
2022-04-13 07:00:00,14.3,14.85,,,4440700.0,TTF
2016-09-16 07:00:00,8.2,,7.15,7.87,,BTS
2025-11-12 07:00:00,,,,,280500.0,CSV
2026-03-13 07:00:00,9.1,9.1,,9.1,,PTS
2022-12-30 07:00:00,3.76,,3.68,3.68,364900.0,TGG
2020-12-08 07:00:00,10.4,,10.3,10.3,12100.0,PCM
2024-04-22 07:00:00,6.03,,,,1600.0,TLP
2024-06-20 07:00:00,,22.84,21.86,22.43,8651900.0,PC1
2017-09-14 07:00:00,10.55,10.55,,10.39,501670.0,HT1
2016-11-30 07:00:00,,7.65,6.9,,300.0,PCT
2015-12-31 07:00:00,,3.35,3.13,3.35,,VDS
2019-08-20 07:00:00,,13.87,13.87,,,CIA
2023-12-11 07:00:00,28.7,28.7,28.7,,300.0,BLT
2021-06-11 07:00:00,22.32,22.32,21.98,22.32,,TCW
2023-05-31 07:00:00,11.11,11.35,11.11,11.21,134000.0,ACL
2019-03-11 07:00:00,3.89,3.89,3.3,3.81,6100.0,HAC
2024-10-23 07:00:00,6.12,6.31,6.12,6.31,,TLP
2020-03-27 07:00:00,,,9.78,9.82,1090.0,PNC
2021-08-23 07:00:00,45.05,45.9,44.3,44.6,559100.0,DCL
2025-10-24 07:00:00,9.1,,,9.4,153600.0,S99
2017-01-18 07:00:00,4.18,4.18,,4.18,10.0,HU3
2021-06-10 07:00:00,3.5,,3.5,3.55,17300.0,PXI
2026-03-19 07:00:00,,2.4,2.4,2.4,,EIN
2024-08-16 07:00:00,,0.7,0.6,0.7,225338.0,ACM
2025-01-10 07:00:00,10.16,,10.16,11.19,200.0,SGS
2023-02-27 07:00:00,,,6.73,7.19,,ABR
2025-01-02 07:00:00,46.55,47.09,46.05,46.9,75300.0,IMP
2018-01-04 07:00:00,8.51,8.51,8.51,8.51,1000.0,TTC
2017-06-26 07:00:00,10.22,10.22,,10.22,100.0,PIS
2024-12-13 07:00:00,33.4,33.4,,,900.0,VSF
2022-03-04 07:00:00,,13.94,13.59,13.63,3511600.0,IDI
2022-11-10 07:00:00,1.7,1.7,1.5,1.5,231825.0,HHG
2025-08-14 07:00:00,21.8,22.4,21.7,21.8,51500.0,VNR
2025-11-14 07:00:00,13.94,13.94,,13.87,2100.0,SGS
2020-03-03 07:00:00,1.73,1.73,1.65,,59650.0,MCG
2025-01-20 07:00:00,1.7,,1.7,,142976.0,MCG
2023-03-20 07:00:00,11.45,11.5,11.05,,9860500.0,NVL
2022-06-14 07:00:00,22.75,24.3,22.75,24.3,,ANV
2016-03-31 07:00:00,5.5,5.6,,5.5,,PXI
2016-06-13 07:00:00,3.32,3.32,3.28,3.32,,IDI
2025-05-15 07:00:00,,,6.14,6.14,,TBR
2026-04-06 07:00:00,,29.2,,,,TET
2016-02-02 07:00:00,,5.34,,,,SGD
2023-03-06 07:00:00,,2.1,2.0,,,PXI
2023-10-24 07:00:00,,2.9,2.9,2.9,2500.0,HAV
2025-01-07 07:00:00,8.8,,,8.9,,DHB
2017-06-16 07:00:00,4.24,4.24,4.11,4.17,,TFC
2019-01-11 07:00:00,20.18,20.18,20.18,,10.0,PNC
2015-11-18 07:00:00,,9.62,,,46400.0,SSN
2025-06-05 07:00:00,22.37,22.37,21.99,22.18,78300.0,DVN
2023-12-26 07:00:00,5.5,5.6,,,,BTS
2019-03-06 07:00:00,11.24,11.24,11.24,11.24,5200.0,BAB
2026-04-03 07:00:00,20.3,20.5,20.3,,2500.0,PNP
2023-01-16 07:00:00,10.47,10.51,,10.28,,TPB
2025-05-23 07:00:00,15.74,15.74,,,,QTC
2021-11-29 07:00:00,37.0,,37.0,,400.0,MH3
2017-04-12 07:00:00,4.99,,4.99,,,TL4
2020-12-16 07:00:00,3.59,3.76,3.59,3.76,67100.0,ONE
2024-08-14 07:00:00,,,,19.03,2116300.0,SSB
2022-02-28 07:00:00,10.5,10.5,10.08,,2800.0,DWS
2020-02-27 07:00:00,12.23,12.23,12.1,,,IDV
2019-08-16 07:00:00,8.89,9.27,8.89,9.23,5840.0,SFI
2026-02-04 07:00:00,,,104.0,105.0,27300.0,LHC
2024-06-04 07:00:00,9.4,9.5,,9.0,431175.0,VTD
2018-01-12 07:00:00,,5.47,5.38,5.44,,HCD
2022-08-02 07:00:00,3.3,3.5,3.2,,207001.0,PXI
2021-10-01 07:00:00,,15.31,14.88,,4639400.0,PVT
2017-03-27 07:00:00,,27.45,,27.45,100.0,DPC
2021-10-14 07:00:00,22.18,,22.18,22.23,700.0,GMC
2023-12-25 07:00:00,82.07,83.43,,83.11,,FRT
2018-11-14 07:00:00,,14.35,14.35,,,X26
2019-06-12 07:00:00,7.15,7.16,7.03,,1339830.0,TPB
2024-05-30 07:00:00,,23.9,22.86,23.64,9600.0,HPD
2021-09-28 07:00:00,,24.51,24.02,24.43,,CDN
2023-07-20 07:00:00,76.89,76.89,,76.7,268200.0,BCM
2025-06-19 07:00:00,,,11.34,12.03,56400.0,DSC
2025-07-23 07:00:00,,9.94,9.65,9.94,300.0,TPP
2016-10-10 07:00:00,7.85,7.87,7.62,7.62,343710.0,DBC
2019-11-20 07:00:00,35.3,,34.7,,,VRE
2025-12-01 07:00:00,,51.17,50.49,51.17,328800.0,KDC
2017-10-06 07:00:00,,4.06,4.0,4.04,,KMR
2019-11-06 07:00:00,3.69,3.72,,3.71,,ASM
2019-02-15 07:00:00,10.26,10.26,9.96,,,DGC
2017-06-13 07:00:00,8.3,8.3,8.15,8.15,,ND2
2016-10-31 07:00:00,,4.3,,4.3,410.0,PXI
2020-01-13 07:00:00,,6.13,5.81,,,ITD
2020-12-21 07:00:00,19.92,21.18,,,2930.0,DAT
2018-11-09 07:00:00,9.86,10.24,9.82,,,DRH
2020-12-25 07:00:00,6.41,,6.36,6.86,2448100.0,DRH
2017-06-02 07:00:00,8.01,8.01,8.01,8.01,16000.0,TNC
2024-01-12 07:00:00,9.1,9.2,8.9,8.9,11475.0,LSG
2018-01-12 07:00:00,1.75,1.75,1.75,,160.0,SCL
2023-08-25 07:00:00,2.82,2.82,2.71,,,ALV
2019-10-28 07:00:00,46.96,47.14,46.18,,51576.0,ACV
2022-01-21 07:00:00,14.0,14.2,13.3,13.6,814906.0,VIG
2019-01-28 07:00:00,,,7.29,7.29,500.0,SGD
2022-06-21 07:00:00,,5.55,,5.55,4000.0,SD2
2020-06-18 07:00:00,4.4,4.9,,4.9,,VKC
2021-07-05 07:00:00,,11.34,,,270200.0,TCI
2021-05-25 07:00:00,,7.29,6.88,7.29,51200.0,TTN
2018-08-03 07:00:00,17.69,,17.62,17.62,80.0,UIC
2026-02-11 07:00:00,29.6,,29.2,29.5,4100.0,GSM
2021-12-14 07:00:00,,22.25,21.59,,300.0,TDF
2021-10-29 07:00:00,12.96,12.96,12.37,12.56,952200.0,HAP
2018-07-31 07:00:00,6.97,7.1,,7.05,1501400.0,HDB
2025-05-26 07:00:00,,13.78,,13.78,7114300.0,VOS
2022-08-10 07:00:00,23.18,23.48,23.18,,1300.0,TBC
2018-03-30 07:00:00,0.7,0.7,,0.7,,STL
2021-11-08 07:00:00,,27.39,26.51,26.69,,CLX
2026-04-14 07:00:00,11.8,,11.5,11.5,2200.0,MIC
2024-07-12 07:00:00,,,,,,DHA
2025-04-09 07:00:00,36.94,39.47,,,,ABT
2024-04-19 07:00:00,,22.47,21.44,21.68,13040500.0,CTG
2022-08-25 07:00:00,19.62,,19.62,19.89,,MPC
2024-12-18 07:00:00,12.8,12.8,,12.8,,VNI
2022-02-25 07:00:00,,19.67,19.11,19.36,37017.0,VNR
2021-01-14 07:00:00,2.2,,2.1,,23600.0,KSQ
2021-12-28 07:00:00,,,,62.61,,CTR
2023-03-06 07:00:00,5.38,,5.38,,,NDX
2020-08-04 07:00:00,10.84,10.84,10.58,10.67,955480.0,CTI
2022-03-22 07:00:00,13.63,15.1,13.41,14.58,,CST
2021-08-24 07:00:00,,,19.2,19.73,5600.0,AVC
2021-12-27 07:00:00,,20.63,19.74,19.74,6300.0,SFN
2022-11-17 07:00:00,3.58,,3.58,,210800.0,VPH
2018-12-12 07:00:00,6.21,,6.21,,46702.0,DBC
2024-03-27 07:00:00,3.9,3.9,,3.7,76800.0,EIN
2022-04-26 07:00:00,16.4,17.2,16.4,,,AFX
2024-10-03 07:00:00,,25.77,25.07,25.2,6672200.0,DBC
2023-07-04 07:00:00,4.08,4.09,4.0,,638500.0,JVC
2021-05-12 07:00:00,,8.68,8.68,8.68,100.0,TMT
2018-07-02 07:00:00,,,135.3,135.89,254710.0,VJC
2021-12-30 07:00:00,11.45,11.63,11.18,,,TLP
2022-12-26 07:00:00,13.11,,12.43,12.56,,NHH
2016-04-26 07:00:00,,9.43,,9.15,,ELC
2017-03-31 07:00:00,,6.09,5.18,6.09,,CKD
2020-03-27 07:00:00,5.15,,,5.06,,KST
2018-01-12 07:00:00,1.3,,1.3,1.3,160400.0,PXA
2021-06-24 07:00:00,12.38,,12.18,12.22,951900.0,FRT
2025-07-04 07:00:00,11.0,11.0,11.0,,,VHL
2026-04-02 07:00:00,,10.4,9.9,,43700.0,VCC
2019-03-08 07:00:00,,,4.0,,12700.0,KST
2022-07-22 07:00:00,7.2,7.8,,7.4,79900.0,SSN
2019-08-08 07:00:00,8.34,,,,359372.0,DGC
2022-10-03 07:00:00,66.94,,,62.92,4700.0,VEF
2017-03-09 07:00:00,,3.58,3.58,3.58,3139.0,G20
2018-07-10 07:00:00,4.08,4.15,4.08,4.15,700.0,ABR
2021-06-23 07:00:00,87.69,87.69,87.02,,5500.0,VEF
2026-03-10 07:00:00,30.1,31.5,,,16100.0,CDN
2024-01-18 07:00:00,45.04,45.84,44.86,45.84,,DHA
2016-03-28 07:00:00,8.8,9.32,,9.11,24200.0,VTH
2021-08-16 07:00:00,,,12.46,12.84,,TPB
2016-10-07 07:00:00,6.0,6.2,6.0,6.0,,UNI
2021-10-12 07:00:00,,14.33,14.25,14.33,1700.0,VIN
2022-04-19 07:00:00,11.56,,,,4900.0,PPP
2017-06-02 07:00:00,,,16.45,16.45,100.0,CID
2025-10-31 07:00:00,,8.6,7.1,8.5,13700.0,DC1
2022-04-27 07:00:00,6.29,6.38,6.29,6.38,1900.0,AG1
2024-01-29 07:00:00,26.17,26.5,26.17,26.17,29900.0,SFI
2019-07-25 07:00:00,13.82,13.82,,,,GND
2025-05-09 07:00:00,8.7,,8.3,,35800.0,ICG
2024-01-04 07:00:00,6.91,6.91,6.64,,522332.0,DRI
2022-04-14 07:00:00,47.7,,47.7,50.6,3100.0,HEJ
2019-10-11 07:00:00,12.81,12.98,,12.98,,CSM
2021-08-09 07:00:00,30.83,30.83,30.83,30.83,,TRC
2019-03-22 07:00:00,11.49,,,11.49,500.0,HLS
2023-04-21 07:00:00,6.0,,6.0,6.0,5825.0,QNC
2023-01-31 07:00:00,21.39,21.39,,21.39,5600.0,GHC
2022-03-01 07:00:00,,,,,1700.0,NUE
2019-03-27 07:00:00,16.44,16.91,16.19,16.61,86970.0,D2D
2022-07-05 07:00:00,,16.85,,15.54,2980500.0,VOS
2016-09-26 07:00:00,,27.45,21.4,21.4,2100.0,NDC
2020-10-20 07:00:00,,,15.13,15.99,,VRG
2022-05-25 07:00:00,16.32,17.27,,,,FCN
2024-10-28 07:00:00,,37.46,37.37,37.37,2100.0,TBC
2016-05-25 07:00:00,3.89,,3.63,3.63,32100.0,NDX
2018-11-26 07:00:00,63.6,64.91,63.52,64.14,930.0,BHN
2021-01-21 07:00:00,10.07,10.64,9.96,10.62,693500.0,VPG
2022-08-23 07:00:00,9.46,9.46,,,,SGS
2016-06-20 07:00:00,3.62,,3.59,3.7,,VPH
2019-08-09 07:00:00,,11.32,11.0,11.24,20600.0,DVN
2021-02-01 07:00:00,14.86,,14.86,14.86,2100.0,BAB
2015-10-09 07:00:00,2.86,2.88,2.82,2.82,,MBB
2025-04-29 07:00:00,32.48,33.07,32.0,,16200.0,CQN
2018-07-30 07:00:00,2.64,2.68,2.63,2.68,92620.0,HID
2021-11-01 07:00:00,7.12,7.18,7.06,,6310.0,ANT
2019-08-07 07:00:00,1.3,,1.21,1.3,64900.0,ILA
2021-07-19 07:00:00,,5.45,5.09,,12358.0,BTS
2020-07-02 07:00:00,7.85,7.85,7.85,7.85,,VGV
2023-07-31 07:00:00,16.46,,,16.66,257584.0,VLC
2018-11-20 07:00:00,8.88,,8.8,9.1,17400.0,BVS
2019-11-29 07:00:00,35.29,,35.29,,12498.0,VCP
2020-10-29 07:00:00,,12.38,,,,HT1
2020-07-09 07:00:00,,,,,60300.0,TTZ
2018-02-21 07:00:00,38.56,38.56,32.66,35.98,2381.0,VHL
2026-03-30 07:00:00,75.5,75.9,,,,CLM
2020-06-09 07:00:00,,,,,,FTM
2024-07-26 07:00:00,,10.56,10.47,10.56,2500.0,VNP
2021-12-02 07:00:00,20.0,20.21,19.68,19.68,523400.0,VDS
2022-12-21 07:00:00,20.43,,19.18,20.3,1337200.0,HDG
2017-02-15 07:00:00,10.54,,10.39,10.45,111360.0,SVC
2022-03-02 07:00:00,42.5,42.5,42.5,42.5,900.0,VXB
2020-07-06 07:00:00,46.34,46.99,46.26,46.66,855780.0,MSN
2021-07-12 07:00:00,6.28,6.28,6.04,,400.0,DHD
2017-11-28 07:00:00,7.35,,,,14.0,SD6
2025-03-10 07:00:00,132.53,132.53,132.43,132.53,1400.0,NDC
2024-08-01 07:00:00,7.3,7.4,,6.6,,TXM
2026-02-04 07:00:00,28.2,,28.0,,28900.0,SBA
2021-01-19 07:00:00,13.58,,12.33,13.06,46405.0,CSC
2024-04-26 07:00:00,3.18,3.18,2.94,2.94,600.0,ALV
2018-08-16 07:00:00,,11.26,11.11,11.26,4010.0,D2D
2022-04-01 07:00:00,,8.7,8.7,,100.0,ILC
2017-07-06 07:00:00,3.6,,,3.5,,JVC
2017-02-24 07:00:00,,4.96,4.96,4.96,6000.0,HPD
2025-12-24 07:00:00,,9.1,,,1600300.0,CRE
2019-01-10 07:00:00,53.82,53.89,53.55,53.55,14700.0,VEF
2021-06-04 07:00:00,27.41,27.41,25.44,,,BVS
2023-02-24 07:00:00,21.04,,21.04,21.04,5.0,NDP
2018-12-12 07:00:00,2.32,2.34,,2.34,32460.0,HID
2024-08-02 07:00:00,,15.6,14.7,,,MCO
2021-02-03 07:00:00,,2.9,,2.9,1228304.0,DST
2019-08-08 07:00:00,,,17.38,17.61,619570.0,HPX
2022-04-20 07:00:00,6.9,,6.8,6.9,,SD4
2017-10-17 07:00:00,,15.61,14.96,15.61,200.0,SMT
2024-07-18 07:00:00,16.4,17.85,,17.56,9800.0,VIF
2020-12-18 07:00:00,5.54,,,5.59,25750.0,TTN
2022-09-09 07:00:00,23.56,,23.56,,2400.0,TMB
2023-11-17 07:00:00,3.3,3.3,3.3,,200.0,VMG
2022-06-07 07:00:00,11.67,11.96,,11.29,80017.0,PVO
2021-02-18 07:00:00,,5.99,5.55,,3714.0,NDX
2025-08-08 07:00:00,,17.2,17.2,17.2,100.0,SC5
2026-03-26 07:00:00,23.4,23.4,,23.0,36400.0,L14
2023-02-23 07:00:00,6.5,6.5,,6.5,100.0,HKT
2021-07-08 07:00:00,,11.31,,10.95,2100.0,QTC
2015-12-09 07:00:00,,,2.12,,36500.0,PHC
2020-11-17 07:00:00,,,6.78,6.99,28200.0,POS
2025-10-31 07:00:00,,13.35,13.0,13.35,,ACC
2021-12-27 07:00:00,16.73,16.73,16.73,,18658.0,BLI
2018-07-18 07:00:00,2.29,2.47,2.29,2.47,,ALV
2020-09-01 07:00:00,6.91,6.96,6.82,,,PLP
2021-03-04 07:00:00,45.16,45.43,43.5,,,KDC
2022-03-24 07:00:00,14.36,,14.22,,118800.0,CST
2016-05-24 07:00:00,,,5.23,5.23,,SGD
2023-08-03 07:00:00,,,14.63,14.89,95270.0,PGB
2023-05-30 07:00:00,27.48,,27.32,27.44,,SFI
2017-11-27 07:00:00,,12.62,12.44,12.62,7670.0,SRF
2023-09-13 07:00:00,9.5,9.9,9.0,9.7,11254.0,LSG
2024-07-04 07:00:00,36.84,36.84,36.84,36.84,847.0,SGH
2017-12-29 07:00:00,,12.83,12.51,12.83,1290.0,TBC
2020-09-21 07:00:00,22.28,22.78,22.21,,13220.0,DBD
2023-07-28 07:00:00,,1.8,1.5,1.5,587881.0,CDO
2019-01-14 07:00:00,,3.73,3.73,3.73,700.0,BTS
2021-03-09 07:00:00,,4.57,4.57,,,DXV
2018-09-18 07:00:00,1.65,,1.65,,,BMJ
2019-06-28 07:00:00,2.3,2.3,,2.3,28000.0,PXA
2021-06-16 07:00:00,38.46,38.46,,38.22,4400.0,YTC
2017-10-17 07:00:00,1.4,1.5,1.4,1.4,48500.0,PXA
2019-07-25 07:00:00,9.05,9.48,9.05,9.48,1400.0,CLX
2026-03-06 07:00:00,7.6,,7.4,,2300.0,SBV
2019-03-08 07:00:00,17.8,17.8,,17.8,100.0,L61
2018-02-13 07:00:00,9.11,9.48,,,58600.0,CTP
2022-03-04 07:00:00,,31.71,,31.71,7400.0,ABT
2022-10-11 07:00:00,,,11.97,,,CTG
2026-01-26 07:00:00,16.0,16.3,,16.0,,MPC
2020-08-27 07:00:00,1.7,1.7,,,,MPT
2022-06-01 07:00:00,22.88,22.96,22.88,,3600.0,TBC
2023-06-12 07:00:00,6.0,6.0,6.0,6.0,100.0,UPH
2022-08-05 07:00:00,10.39,10.47,,10.39,50200.0,THT
2021-03-23 07:00:00,51.7,51.7,51.32,,50600.0,MCM
2023-11-16 07:00:00,7.8,,7.61,7.77,278100.0,HCD
2021-08-24 07:00:00,11.64,11.71,11.43,11.64,,SBA
2024-07-30 07:00:00,12.88,12.92,12.58,12.78,113400.0,FCN
2025-11-10 07:00:00,,2.68,2.55,2.55,,DLG
2020-05-06 07:00:00,2.32,2.35,2.27,2.35,1323172.0,SHS
2021-12-13 07:00:00,,,20.94,20.94,,TNB
2022-07-21 07:00:00,15.86,15.93,15.42,,,CSV
2020-07-03 07:00:00,44.44,44.44,43.18,44.1,2220.0,BHN
2018-06-18 07:00:00,4.29,,4.29,4.29,8090.0,ICG
2022-07-25 07:00:00,29.1,,29.1,,900.0,HOT
2019-04-25 07:00:00,5.4,5.4,5.3,5.3,,XPH
2025-05-08 07:00:00,,6.6,6.5,6.5,1300.0,ILC
2025-05-15 07:00:00,21.83,,,21.74,526800.0,ELC
2020-05-26 07:00:00,20.32,20.32,20.32,20.32,100.0,AGX
2023-09-07 07:00:00,,,21.02,21.02,,LBM
2025-02-10 07:00:00,31.67,33.3,31.67,33.3,,AGP
2017-12-11 07:00:00,3.14,,2.94,2.94,60.0,ACL
2022-03-10 07:00:00,11.07,11.51,10.91,10.95,814400.0,HCD
2017-12-05 07:00:00,57.26,57.26,51.62,,,ACV
2019-11-21 07:00:00,18.43,20.24,,20.24,,VTD
2026-04-08 07:00:00,,3.73,3.5,,60700.0,VPH
2022-01-28 07:00:00,7.4,7.4,7.4,7.4,200.0,S72
2017-12-06 07:00:00,9.32,9.32,,9.14,80270.0,VCI
2018-08-01 07:00:00,2.51,2.57,2.41,2.5,204480.0,HTT
2024-01-23 07:00:00,8.43,,8.17,8.35,11060.0,PCH
2016-04-19 07:00:00,,,,,,SAS
2023-07-05 07:00:00,4.16,4.24,,4.16,,PCH
2025-06-13 07:00:00,,,7.72,7.85,4900.0,VNG
2021-08-09 07:00:00,110.75,116.54,110.75,116.54,1525400.0,MSN
2017-05-22 07:00:00,,5.13,5.06,5.06,10100.0,TL4
2017-08-15 07:00:00,5.19,,5.19,,,GSP
2023-10-03 07:00:00,,22.79,21.45,22.0,33100.0,DIH
2025-02-25 07:00:00,32.4,32.5,31.7,31.95,,BAF
2026-02-04 07:00:00,35.1,35.1,35.1,35.1,300.0,NAS
2015-11-09 07:00:00,4.52,,,4.46,77520.0,DBC
2022-04-13 07:00:00,22.29,22.45,21.34,22.45,11900.0,VCC
2019-09-10 07:00:00,,14.54,,14.54,,IMP
2024-06-28 07:00:00,15.56,,15.12,,,ITD
2019-06-17 07:00:00,5.94,5.94,5.94,5.94,20.0,VNL
2020-07-24 07:00:00,,16.7,,16.7,500.0,DNH
2024-09-05 07:00:00,3.0,3.1,3.0,,16334.0,DST
2015-10-19 07:00:00,,,4.5,,,KSQ
2016-08-18 07:00:00,,2.53,2.36,2.53,21420.0,HBS
2024-07-19 07:00:00,5.6,,5.6,5.6,,S72
2021-01-05 07:00:00,5.35,5.7,5.26,,604600.0,HAP
2016-11-02 07:00:00,5.75,5.97,5.75,5.94,36510.0,LBM
2023-03-22 07:00:00,,10.42,,10.26,,VNL
2022-08-11 07:00:00,5.3,5.3,5.2,,8800.0,VNY
2025-10-28 07:00:00,20.1,20.2,20.0,20.0,85800.0,PCH
2021-07-30 07:00:00,6.8,6.8,6.8,6.8,100.0,L63
2020-08-12 07:00:00,12.23,,,12.01,2400.0,VSH
2024-09-16 07:00:00,25.51,,,25.51,,TRS
2026-01-19 07:00:00,8.37,8.38,8.2,,20000.0,VCA
2018-08-22 07:00:00,,5.9,,5.84,435620.0,TPB
2020-03-18 07:00:00,,13.53,13.32,13.37,148970.0,AGG
2025-07-18 07:00:00,11.95,12.1,,11.87,81900.0,CTX
2018-04-03 07:00:00,1.71,1.8,,1.71,,MCO
2024-12-23 07:00:00,28.89,29.36,,29.26,15867.0,TCW
2017-03-22 07:00:00,1.04,1.04,0.98,1.01,27120.0,VOS
2022-09-12 07:00:00,4.16,4.16,,,,CX8
2017-09-15 07:00:00,,8.37,,8.37,14965.0,MH3
2026-01-05 07:00:00,,,17.4,17.45,203100.0,MIG
2023-02-16 07:00:00,,,8.68,9.07,58900.0,NHA
2021-12-14 07:00:00,8.4,8.5,8.3,8.5,,SD3
2023-03-09 07:00:00,2.8,2.9,2.8,2.8,136741.0,DVG
2016-02-04 07:00:00,5.3,5.37,,,,SAM
2021-08-24 07:00:00,28.92,,,,,D2D
2023-09-07 07:00:00,3.82,3.88,3.79,3.82,,KMR
2021-04-15 07:00:00,18.32,18.4,,17.56,2033392.0,S99
2018-01-23 07:00:00,7.37,7.37,,7.37,48400.0,VCC
2021-07-20 07:00:00,,,,9.0,200.0,SDU
2025-08-08 07:00:00,11.2,11.2,11.0,,400.0,BMJ
2017-07-18 07:00:00,4.06,4.06,,4.06,110.0,DXV
2022-07-01 07:00:00,28.98,28.98,28.98,28.98,26.0,HC3
2018-10-05 07:00:00,20.71,20.71,17.41,17.41,300.0,PJC
2021-06-03 07:00:00,,,,,9400.0,CIA
2020-02-27 07:00:00,22.66,22.66,22.66,,50.0,BCM
2023-08-24 07:00:00,15.15,,,15.3,,CTI
2017-08-15 07:00:00,2.18,2.18,,2.09,22220.0,MCO
2021-01-04 07:00:00,5.18,,,,1414800.0,HAP
